"","metric","value","shuffle"
"307","Mean Nodal Efficiency",0.0582132103950384,TRUE
"308","Mean Nodal Efficiency",0.0584328332213277,TRUE
"309","Mean Nodal Efficiency",0.0589939425991418,TRUE
"310","Mean Nodal Efficiency",0.0587808791995006,TRUE
"311","Mean Nodal Efficiency",0.0592355950479362,TRUE
"312","Mean Nodal Efficiency",0.0596022768620015,TRUE
"313","Mean Nodal Efficiency",0.0587307688256303,TRUE
"314","Mean Nodal Efficiency",0.0579338860209685,TRUE
"315","Mean Nodal Efficiency",0.0605230469519392,TRUE
"316","Mean Nodal Efficiency",0.0589866555778225,TRUE
"317","Mean Nodal Efficiency",0.0581750465478188,TRUE
"318","Mean Nodal Efficiency",0.0583017791784711,TRUE
"319","Mean Nodal Efficiency",0.0578734674079894,TRUE
"320","Mean Nodal Efficiency",0.0609933053370617,TRUE
"321","Mean Nodal Efficiency",0.0590160465357357,TRUE
"322","Mean Nodal Efficiency",0.0592299181739546,TRUE
"323","Mean Nodal Efficiency",0.0567442254196895,TRUE
"324","Mean Nodal Efficiency",0.0604565712288909,TRUE
"325","Mean Nodal Efficiency",0.0580196196209748,TRUE
"326","Mean Nodal Efficiency",0.0604647962722587,TRUE
"327","Mean Nodal Efficiency",0.0598040546782632,TRUE
"328","Mean Nodal Efficiency",0.0592029498179719,TRUE
"329","Mean Nodal Efficiency",0.0596303995417925,TRUE
"330","Mean Nodal Efficiency",0.0590852887687117,TRUE
"331","Mean Nodal Efficiency",0.0583720040807284,TRUE
"332","Mean Nodal Efficiency",0.0581173351740048,TRUE
"333","Mean Nodal Efficiency",0.0581557710834701,TRUE
"334","Mean Nodal Efficiency",0.0588607814698781,TRUE
"335","Mean Nodal Efficiency",0.0579048750380595,TRUE
"336","Mean Nodal Efficiency",0.0578433820792431,TRUE
"337","Mean Nodal Efficiency",0.06114505690268,TRUE
"338","Mean Nodal Efficiency",0.0573414592492749,TRUE
"339","Mean Nodal Efficiency",0.0587477089210206,TRUE
"340","Mean Nodal Efficiency",0.0580176634025723,TRUE
"341","Mean Nodal Efficiency",0.0596695195456879,TRUE
"342","Mean Nodal Efficiency",0.0595964154270635,TRUE
